40	66	27
66	23	52
66	20	24
40	4	43
4	52	23
66	36	6
40	22	15
40	74	5
52	8	6
36	31	11
23	21	12
21	16	12
36	26	9
40	7	9
66	71	10
36	45	3
20	6	1
45	39	12
8	62	1
52	12	9
12	0	4
21	64	7
12	41	4
52	51	5
20	5	5
31	35	1
62	30	1
23	38	17
26	69	3
40	60	4
62	54	2
64	19	9
12	44	2
74	1	8
7	33	2
12	2	4
5	29	1
39	65	1
31	49	3
66	9	1
65	70	4
20	78	1
16	75	5
36	72	1
9	18	2
16	11	3
6	76	2
71	55	1
64	56	2
4	17	2
31	3	3
60	46	1
70	47	1
49	14	1
65	32	2
39	59	2
40	57	1
40	13	4
7	53	1
45	50	2
46	63	2
16	27	1
32	34	1
75	48	1
40	15	1
50	43	1
34	25	3
60	79	4
6	10	2
45	77	1
0	58	1
38	67	1
62	42	4
22	28	1
11	37	1
8	68	2
71	61	7
46	73	4
32	24	5
