19	58	22
58	24	26
24	46	41
58	0	23
0	4	1
46	60	1
24	25	14
46	15	11
4	2	3
58	64	3
4	50	8
24	56	3
4	42	30
42	16	2
15	52	20
15	73	3
0	6	4
46	44	13
52	45	4
15	54	6
64	38	2
25	28	5
15	27	5
60	67	1
64	20	3
2	7	1
4	21	2
28	51	2
56	17	1
52	32	1
42	71	1
45	8	7
16	49	1
16	26	1
58	36	5
42	14	1
20	74	2
6	23	3
25	35	2
0	3	2
49	57	6
24	43	1
15	59	1
45	1	2
0	31	2
23	47	1
4	37	2
54	68	2
4	12	3
51	40	4
57	69	1
74	66	2
32	65	1
15	61	1
17	18	1
74	48	2
21	63	2
21	53	2
38	34	1
44	13	1
17	70	6
23	62	2
16	33	5
13	9	4
6	39	1
46	10	5
47	41	1
37	72	2
31	30	3
38	11	1
43	5	1
69	55	1
7	29	2
57	22	1
