0	10	4.0
0	19	1.0
0	41	2.0
0	44	4.0
1	16	1.0
1	19	1.0
2	49	1.0
3	47	2.0
4	12	3.0
4	13	4.0
4	44	4.0
5	6	2.0
5	44	1.0
6	18	2.0
6	40	2.0
6	48	1.0
7	34	5.0
8	50	2.0
9	27	6.0
9	28	3.0
9	50	5.0
11	20	1.0
11	23	2.0
11	32	2.0
11	39	2.0
11	42	2.0
12	25	3.0
14	15	3.0
14	19	2.0
14	26	2.0
14	38	3.0
15	21	1.0
15	47	1.0
17	50	3.0
17	52	3.0
19	29	2.0
19	42	2.0
20	37	3.0
22	39	6.0
23	35	1.0
24	41	2.0
24	49	2.0
26	51	8.0
26	53	1.0
29	30	7.0
29	46	4.0
30	31	2.0
33	47	7.0
34	36	4.0
34	44	4.0
41	50	2.0
41	54	4.0
43	46	6.0
45	51	6.0
