16	68	80
16	35	20
16	31	14
16	8	2
16	1	1
68	6	1
41	24	3
41	26	1
34	64	1
34	5	1
34	52	1
28	40	3
35	19	1
2	22	1
2	43	2
57	47	9
57	4	2
66	15	5
37	15	2
53	67	3
53	8	2
40	61	4
49	8	2
49	7	2
43	4	2
10	62	1
65	61	1
61	19	2
18	38	2
18	29	2
50	13	1
50	17	5
29	21	6
29	44	2
19	32	2
69	33	1
0	1	1
42	63	1
8	25	2
8	33	1
8	38	2
58	36	1
58	1	3
15	3	2
15	1	1
46	27	2
46	11	2
47	33	1
7	56	1
67	64	4
30	38	2
59	38	2
21	62	1
14	51	2
52	23	2
13	44	5
27	33	2
33	48	2
60	25	1
63	26	5
55	56	6
9	25	4
51	48	5
1	26	1
38	54	3
20	48	1
48	39	4
25	45	2
25	12	4
