36	73	71
73	64	47
73	74	14
74	14	26
73	75	14
75	62	14
73	48	2
62	38	8
64	59	8
14	68	10
64	33	5
74	39	14
75	60	1
62	41	23
64	19	7
41	28	3
28	24	7
74	66	15
59	65	8
36	42	11
33	34	6
62	10	1
48	46	4
39	6	3
59	37	4
37	45	1
41	63	5
75	69	2
63	71	2
10	76	2
60	27	2
24	7	5
71	30	3
63	29	2
36	11	1
28	57	7
34	77	2
62	2	1
71	50	3
65	78	3
48	13	6
19	5	1
46	55	8
37	35	2
13	9	1
76	31	1
19	52	1
31	47	3
14	79	1
46	21	2
33	26	2
48	40	3
64	17	1
9	22	2
65	61	7
34	49	1
22	20	2
19	0	2
31	53	2
66	72	1
11	15	1
28	23	3
17	67	2
36	16	1
57	43	1
15	54	1
63	44	2
64	8	2
60	12	1
73	51	2
13	32	3
15	56	3
44	58	1
68	70	3
38	1	2
59	3	5
62	25	1
5	4	3
17	18	1
