21	62	70
21	76	6
21	28	5
21	15	6
21	78	1
21	8	1
62	4	2
19	51	1
76	66	3
41	17	2
41	68	4
41	75	1
41	69	3
60	71	3
28	71	6
28	23	2
54	9	2
54	52	10
54	32	4
25	46	2
25	70	2
25	2	1
25	10	4
25	72	2
1	18	1
40	74	2
40	32	2
40	65	2
38	72	2
23	43	2
72	57	1
72	34	1
6	5	1
6	39	1
51	64	1
51	66	1
15	30	2
15	57	4
16	18	1
71	42	1
71	29	5
36	11	1
37	33	3
58	59	1
58	27	2
58	77	1
39	14	2
24	57	3
33	34	3
44	52	3
44	50	2
32	3	1
35	61	3
35	22	3
35	34	1
11	59	2
10	63	4
10	7	2
18	7	5
31	55	1
22	47	2
29	75	3
68	26	6
45	49	5
9	0	3
13	79	1
13	56	3
17	73	2
75	5	2
59	34	1
8	56	2
52	56	2
43	53	1
49	70	3
55	2	5
55	48	4
12	34	1
0	67	1
42	20	4
