25	42	70
25	66	11
25	46	31
25	35	2
25	9	5
42	71	1
42	53	27
42	55	32
42	14	1
66	40	3
66	74	2
46	60	1
53	26	2
61	28	1
61	43	5
61	15	1
61	74	3
18	17	1
55	72	1
6	39	1
6	23	3
62	23	2
3	43	1
3	45	3
70	17	6
50	37	3
17	56	1
59	15	1
68	22	1
68	54	2
15	27	5
22	57	1
22	74	6
67	60	1
67	52	1
7	2	1
7	64	1
45	8	7
45	1	2
21	43	1
26	16	1
30	31	3
63	57	2
43	24	1
43	5	1
47	41	1
47	23	1
31	0	2
41	29	2
41	35	2
10	11	3
58	64	3
34	38	1
28	51	2
0	4	1
0	14	3
48	74	2
5	20	2
49	16	1
4	12	3
4	2	3
4	37	2
36	14	2
24	56	3
65	32	1
44	13	1
73	64	3
35	19	3
38	11	1
38	54	5
69	57	1
32	52	1
9	13	4
16	33	5
