94	91	9
94	168	14
94	77	12
94	226	1
94	17	1
91	111	1
91	132	14
91	155	1
91	197	6
168	164	9
168	51	1
168	31	1
168	213	1
168	184	1
168	75	1
164	76	2
164	182	1
164	108	1
164	106	1
164	95	1
132	93	1
132	96	1
132	41	1
132	84	1
132	34	1
132	154	1
132	245	1
77	1	3
77	39	1
77	133	3
77	104	1
51	212	1
51	169	3
227	106	2
227	5	1
227	120	1
227	246	1
67	75	1
67	130	1
157	150	1
190	99	3
190	196	2
220	155	2
220	47	1
220	233	2
131	182	2
131	161	1
131	100	1
131	244	1
37	247	1
37	35	1
26	178	2
26	69	1
26	114	1
26	28	1
26	138	1
26	172	1
57	244	1
57	176	1
73	69	1
143	249	2
143	53	2
143	175	1
223	245	2
223	195	2
223	178	1
1	71	1
1	70	1
229	17	1
229	238	1
229	125	1
36	16	1
36	216	1
36	158	2
47	237	1
225	226	1
225	177	2
225	110	1
225	49	1
123	122	1
5	113	1
5	10	1
150	70	2
31	58	2
31	242	1
174	212	1
174	231	1
80	108	2
80	135	1
88	182	1
88	145	1
88	62	1
202	140	2
202	103	1
202	2	1
202	55	1
39	200	1
39	230	2
39	45	1
9	188	1
38	160	1
38	149	1
38	146	1
177	199	1
171	107	1
69	118	2
69	170	1
69	217	1
137	239	1
235	76	2
235	128	1
235	4	1
235	64	1
58	173	1
58	98	1
149	147	1
149	127	1
149	219	1
149	186	2
122	106	2
122	129	1
65	218	2
65	63	1
65	139	3
93	156	1
93	81	1
93	13	1
63	109	1
96	42	2
96	21	1
96	22	1
96	248	1
79	108	1
79	209	2
44	106	1
183	197	2
183	249	1
183	119	1
183	72	1
183	232	1
167	11	1
76	221	1
145	144	2
145	15	1
111	160	1
111	191	1
111	85	1
111	141	1
23	7	2
182	74	1
182	207	1
182	112	1
27	193	2
52	152	2
214	136	1
214	115	1
7	245	1
7	107	1
147	163	1
147	198	1
147	152	1
156	126	1
156	20	1
156	193	1
156	148	1
90	197	1
90	124	2
90	134	1
3	193	2
3	19	1
205	95	1
205	185	1
205	151	1
6	98	1
133	87	3
210	110	2
106	61	1
106	43	2
189	30	1
189	234	1
16	197	1
16	32	1
216	240	2
20	136	1
20	142	1
20	140	1
20	48	1
66	46	2
66	126	1
233	92	2
233	194	1
105	130	1
105	165	1
105	56	1
212	102	1
192	92	1
42	218	1
188	140	1
188	162	1
224	175	1
224	40	1
224	24	1
102	11	1
101	41	2
114	215	1
209	208	1
21	117	1
92	241	1
92	236	1
116	11	1
124	159	2
124	99	1
124	206	1
82	160	1
119	97	3
59	112	1
59	50	1
181	237	2
160	25	1
153	236	1
68	231	1
187	208	1
33	112	2
33	222	1
89	104	1
219	211	1
196	14	1
74	54	1
74	30	2
193	78	1
25	86	1
247	71	1
142	121	1
12	61	1
41	228	1
60	206	1
29	236	1
29	8	1
18	221	1
203	144	1
11	243	1
239	0	1
83	148	1
204	112	1
166	232	1
228	0	1
180	70	1
48	201	1
179	46	1
