75	33	17
75	136	38
33	105	75
105	177	8
33	34	15
75	97	1
136	14	6
105	192	1
97	173	1
97	101	3
34	102	5
173	142	6
102	158	3
136	84	2
75	110	6
110	187	5
34	130	11
173	161	4
173	180	2
110	24	3
130	27	5
136	17	3
75	22	3
105	1	4
1	188	9
22	47	7
47	55	3
84	40	1
24	181	1
101	189	1
24	46	2
22	87	9
97	78	2
55	126	4
24	193	3
40	42	6
101	128	4
33	77	1
181	67	4
130	111	2
192	35	1
27	195	10
130	100	3
55	121	3
110	13	2
188	167	1
97	65	2
27	85	2
187	106	1
181	199	1
100	113	1
126	115	1
187	6	3
77	98	2
121	83	3
65	15	1
136	60	6
110	124	3
24	99	1
106	79	1
181	54	1
126	144	1
126	131	1
158	123	1
177	86	1
34	4	1
14	72	1
1	103	2
110	191	1
35	153	1
22	11	1
123	174	1
55	49	4
193	186	7
199	0	1
85	62	2
124	92	5
97	182	1
27	172	1
86	38	2
33	44	1
180	89	5
24	53	2
65	168	1
124	151	3
1	39	1
24	179	1
168	171	1
136	119	2
77	90	2
62	120	1
195	10	2
110	59	1
199	12	2
110	73	3
115	184	1
14	137	1
174	154	4
67	36	2
73	127	1
130	30	1
72	93	1
105	132	2
83	146	2
65	45	1
177	80	1
111	198	4
100	163	1
111	96	2
87	58	1
153	139	1
49	176	2
89	5	1
1	20	1
14	82	1
1	76	2
191	152	1
36	57	1
103	61	1
182	117	2
171	3	1
119	138	3
106	133	5
171	64	1
128	196	1
15	63	2
83	19	3
24	7	1
33	194	2
199	147	3
177	32	1
90	108	1
144	56	1
171	135	1
119	66	1
115	31	1
13	165	1
80	8	1
171	162	1
35	71	1
47	18	2
87	164	1
147	125	1
102	140	1
184	178	1
13	43	1
191	145	1
193	88	1
92	160	1
55	9	1
14	157	1
79	70	2
78	134	1
14	155	1
14	104	1
192	185	2
198	149	1
163	112	1
164	114	1
121	28	1
80	197	1
199	190	1
78	109	2
1	175	1
161	21	1
17	37	1
14	150	1
199	68	1
163	141	1
172	69	1
151	74	1
162	143	1
101	81	1
104	183	1
42	52	1
87	50	1
57	156	1
160	48	1
131	118	1
195	29	1
90	107	1
40	148	1
40	116	1
80	26	1
24	169	1
79	95	1
22	25	2
149	51	2
39	23	2
168	159	2
154	166	1
0	91	2
176	94	1
71	16	1
68	122	3
173	2	1
40	129	1
117	41	1
85	170	1
