9	33	38
9	68	1
33	27	2
33	56	1
12	26	2
36	11	3
36	5	1
36	28	5
10	45	5
10	34	2
47	17	2
41	53	2
14	55	5
5	7	1
5	35	1
68	46	1
68	65	1
64	29	3
64	44	1
64	23	2
43	55	2
45	65	1
45	1	5
45	30	1
45	15	4
45	40	1
22	2	2
66	56	6
66	4	5
66	62	3
24	40	1
24	52	3
24	69	3
16	56	5
4	19	1
4	51	1
4	55	1
21	3	2
1	37	2
62	61	6
28	26	1
28	42	1
6	25	2
63	19	5
38	40	2
38	18	2
58	54	3
8	42	1
19	3	1
19	49	3
59	30	2
59	32	2
20	51	2
20	39	1
48	29	2
67	56	3
3	2	1
3	25	1
60	42	3
50	65	1
50	31	1
11	65	1
61	13	2
61	54	1
61	29	1
57	13	4
53	37	2
17	29	1
54	0	1
