55	48	94
55	13	19
55	56	20
48	7	16
56	27	8
55	20	6
20	62	1
55	14	5
13	8	15
7	41	2
41	34	6
8	49	2
13	53	10
20	15	6
55	57	13
53	22	11
8	30	2
13	29	13
62	45	1
29	50	3
22	61	2
53	38	1
41	21	7
49	43	12
27	52	6
20	44	2
30	63	2
14	11	1
20	0	2
49	2	1
53	28	1
62	36	4
50	5	1
7	25	3
48	24	5
7	37	1
52	31	2
41	19	4
15	46	2
44	23	3
28	4	2
27	32	2
13	54	4
4	16	2
5	18	1
57	33	5
63	10	3
50	64	2
19	42	1
32	1	1
48	60	2
7	47	1
29	58	1
38	59	1
57	9	4
38	51	4
14	6	2
61	40	4
7	26	4
20	12	3
53	3	1
41	39	1
28	17	1
29	35	1
