62	3	1
62	43	1
62	50	1
72	71	3
72	9	2
72	61	3
8	39	3
8	11	4
42	34	3
42	32	3
42	16	4
42	68	1
54	71	2
54	41	1
54	3	3
46	25	2
6	30	3
6	18	1
6	74	3
40	11	3
40	13	5
40	49	5
57	52	2
24	63	1
24	25	2
24	7	1
22	43	4
23	68	2
23	76	3
23	31	3
23	66	1
16	3	1
16	51	1
16	52	7
16	37	1
16	44	4
19	21	10
36	30	3
71	26	2
71	1	2
77	53	1
77	33	4
21	48	1
21	73	1
17	52	1
17	20	2
44	79	3
51	0	1
51	70	1
63	61	5
63	35	1
63	4	4
52	10	1
69	25	1
67	10	3
27	37	1
27	58	1
47	39	3
48	3	1
48	64	3
75	2	3
75	59	2
55	39	1
31	53	3
64	38	2
64	14	4
37	39	1
37	12	3
2	39	1
2	45	1
30	0	2
20	78	1
45	65	1
50	28	2
39	56	2
3	29	2
56	5	1
78	60	1
15	7	4
