9	57	22
51	17	3
51	74	1
51	50	2
51	49	1
7	6	21
7	63	1
7	55	2
58	30	6
58	62	2
57	31	5
57	11	5
57	42	1
30	19	3
30	53	2
12	46	3
12	22	4
31	6	7
31	52	2
31	44	1
28	11	11
28	60	6
60	34	2
60	73	1
11	26	1
35	44	3
35	38	2
38	27	6
21	65	1
6	68	2
6	17	3
14	18	5
69	73	1
69	71	4
34	40	3
34	15	6
42	33	2
24	72	4
24	56	1
68	61	4
64	20	4
64	59	1
55	54	1
55	43	1
55	1	1
47	0	1
39	1	1
39	32	1
74	18	3
67	37	3
40	65	1
40	25	3
36	2	2
36	72	1
18	66	3
54	4	2
19	44	1
61	46	1
59	70	2
59	13	1
59	45	1
16	2	1
48	46	1
48	8	3
50	5	1
0	44	1
70	23	2
1	10	1
29	20	3
5	3	1
33	20	2
46	37	3
13	41	1
26	2	1
