101	13	1
101	136	1
133	194	1
133	4	1
133	176	1
133	122	1
3	188	1
3	0	1
3	129	1
184	191	3
184	90	2
184	193	2
184	91	3
184	36	2
60	169	1
60	137	1
89	35	1
77	136	1
77	149	1
30	191	1
30	194	1
30	1	3
30	95	1
173	183	2
173	38	1
173	26	1
73	192	1
73	75	1
8	54	1
8	179	1
8	151	2
8	46	1
8	14	1
8	126	1
7	195	2
7	186	1
146	186	1
124	159	1
124	37	1
121	185	1
121	191	1
120	27	3
161	162	3
161	61	1
62	122	1
62	174	2
62	187	2
62	103	1
123	26	2
123	41	1
123	86	1
162	141	1
162	80	1
162	28	1
162	99	1
51	182	1
51	48	1
128	14	1
128	97	1
128	27	1
128	150	1
128	107	1
128	104	1
128	185	1
195	48	1
195	17	2
168	81	2
168	10	1
168	74	1
37	183	1
37	158	1
111	28	1
111	196	2
159	113	1
159	47	2
159	125	1
97	82	1
178	150	1
178	79	2
178	29	1
47	31	1
47	68	1
47	130	1
47	13	2
47	40	3
47	92	2
4	42	1
4	131	1
196	23	2
196	64	1
25	16	2
183	142	2
183	49	1
16	191	1
16	189	1
16	164	1
16	57	1
10	69	1
151	118	1
151	11	2
65	76	2
65	177	1
65	157	1
154	182	1
154	109	2
154	87	2
166	109	3
99	13	1
189	113	3
70	194	1
52	41	2
52	160	1
113	127	1
177	35	1
177	84	1
177	197	1
143	18	1
150	22	1
150	6	1
144	174	2
194	20	1
194	21	1
194	15	1
142	182	2
19	34	2
19	198	1
56	22	1
56	71	1
56	188	1
180	9	1
170	127	1
170	148	2
118	138	1
118	147	2
135	50	1
116	164	1
9	45	2
9	105	1
22	44	1
79	53	1
130	32	2
130	134	1
130	114	1
130	139	1
110	84	1
110	63	1
85	43	1
85	58	1
192	84	1
172	131	2
172	156	1
34	46	1
34	106	2
165	114	1
50	80	1
193	115	1
107	39	1
96	41	3
96	108	2
96	98	1
33	176	1
43	86	1
43	45	1
43	78	1
43	175	1
182	140	1
35	132	1
67	42	1
141	94	1
117	58	1
13	12	2
176	2	1
176	5	1
155	53	1
18	129	1
71	153	1
75	112	1
24	132	1
84	55	1
163	57	2
190	53	1
119	64	1
199	175	1
29	76	1
83	20	1
45	171	1
82	145	2
167	114	1
167	169	1
53	100	1
53	66	1
131	72	1
181	6	2
114	88	1
114	59	1
102	92	2
57	93	1
72	81	1
129	152	1
