46	44	54
46	65	5
46	57	26
46	17	3
46	30	4
46	11	3
46	19	3
46	39	3
46	37	4
44	50	2
44	41	1
44	12	2
44	26	2
65	38	3
65	64	5
65	5	1
7	24	2
7	70	2
56	58	1
74	16	1
74	6	3
53	61	2
53	49	3
53	13	3
57	52	1
17	15	1
69	60	5
31	27	1
31	10	1
31	33	2
40	45	1
40	68	1
73	16	3
30	72	4
30	8	2
2	60	2
2	61	2
11	62	1
48	47	4
48	52	2
59	22	3
59	24	1
54	42	1
19	9	1
19	36	1
19	58	2
25	12	1
63	29	2
16	21	1
3	33	2
36	45	1
61	29	2
20	42	1
34	50	3
66	18	1
41	71	1
50	32	1
43	24	2
43	67	2
72	23	2
14	51	1
14	1	1
42	23	1
55	13	1
6	9	2
37	67	2
29	58	1
62	51	1
8	18	2
4	1	1
28	22	1
0	67	5
45	35	1
67	10	4
