27	89	1
27	9	1
10	79	4
10	28	3
10	6	1
10	81	2
92	89	2
52	76	1
20	89	1
20	44	1
11	57	2
28	29	1
28	12	2
4	17	1
4	97	1
30	77	2
76	63	1
76	58	1
76	35	1
76	78	3
76	77	1
76	57	2
82	18	3
82	50	1
8	23	3
8	51	1
8	60	3
88	56	1
88	5	1
21	36	1
21	70	2
93	19	2
32	25	1
32	19	1
63	9	1
63	34	2
63	3	2
63	7	1
91	23	1
91	16	2
40	64	3
90	36	3
90	14	1
34	39	1
34	38	2
34	23	1
34	69	2
34	13	1
75	5	1
96	53	2
96	61	1
48	81	2
5	80	2
36	41	2
36	67	1
36	56	2
36	89	2
35	33	3
35	99	2
74	69	1
18	54	2
56	0	3
56	86	1
56	87	1
3	49	1
79	89	1
79	25	1
79	42	2
47	37	2
68	14	5
68	98	4
72	23	1
38	55	1
38	45	1
6	65	1
17	49	2
17	37	2
17	83	1
17	85	2
94	24	3
80	95	3
80	1	1
45	59	2
86	84	1
31	46	1
84	62	1
24	87	1
64	65	1
64	2	1
66	73	2
66	15	1
81	54	1
46	13	1
97	22	1
22	71	3
83	53	2
43	19	2
54	26	1
13	73	1
