25	90	2
25	49	2
25	102	3
25	22	2
69	82	2
69	128	2
69	96	2
69	172	1
69	154	2
190	62	5
190	117	1
190	191	1
190	199	1
161	189	2
161	21	1
117	29	2
117	71	1
117	41	1
52	48	2
52	42	1
52	194	1
52	103	1
52	124	1
52	85	1
192	30	2
192	35	1
192	185	2
192	105	1
123	159	3
123	80	2
123	174	1
123	158	1
131	64	2
131	118	1
131	126	1
131	60	1
191	152	1
191	110	1
191	145	1
12	199	2
4	173	2
4	28	1
4	34	1
4	95	1
180	41	2
155	174	2
155	14	1
10	95	1
10	113	2
118	157	1
30	1	1
30	188	1
30	130	1
30	73	1
188	167	1
94	41	1
94	112	1
94	176	1
101	9	3
101	81	1
101	72	1
101	189	1
77	128	2
77	98	2
77	33	1
106	187	1
106	79	1
106	1	3
28	39	1
28	47	2
28	121	1
179	41	2
179	24	1
80	177	1
80	26	1
80	197	1
80	132	2
80	169	1
80	6	1
80	8	1
193	167	3
193	88	1
29	195	1
29	37	2
29	82	1
128	196	1
128	149	2
187	62	12
39	23	2
96	91	2
177	86	1
177	32	1
2	62	3
2	168	1
2	173	1
2	38	1
159	168	2
79	9	1
79	70	2
164	37	2
164	114	1
164	56	1
164	87	1
120	62	1
120	163	1
42	109	2
113	100	1
113	170	1
113	46	2
195	148	1
195	7	1
122	68	3
153	35	1
153	139	1
99	24	1
40	148	1
40	116	1
40	129	1
40	84	1
40	175	1
58	87	1
58	66	1
168	171	1
168	65	1
144	126	1
37	17	1
37	133	1
44	62	1
172	93	1
172	27	1
115	126	1
115	184	1
115	31	1
9	55	1
9	67	1
152	74	1
151	184	1
45	65	1
163	68	1
163	141	1
97	173	1
97	78	2
97	75	1
97	182	1
71	142	2
71	16	1
71	13	1
147	157	1
147	125	1
19	83	3
14	104	1
14	150	1
14	137	1
83	81	1
54	148	1
54	181	1
92	148	1
92	160	1
111	167	1
171	135	1
171	3	1
171	162	1
171	64	1
61	103	1
61	146	1
78	134	1
104	183	1
184	178	1
143	162	1
70	48	1
154	166	1
110	59	1
89	88	1
89	5	1
36	108	2
36	57	1
53	98	2
135	43	1
18	125	1
90	107	1
90	108	1
119	3	1
119	136	2
140	102	1
0	6	1
76	1	2
51	149	2
57	156	1
65	15	1
20	1	1
50	196	1
116	186	1
127	73	1
95	107	1
31	138	1
162	165	1
15	63	2
11	22	1
149	198	1
