21	7	10
21	42	2
21	16	1
60	69	5
60	2	2
45	41	4
45	40	1
45	35	1
45	36	1
48	52	2
48	47	4
28	39	5
28	22	1
40	68	1
7	18	3
7	24	2
7	10	2
7	70	2
14	23	9
14	1	1
14	9	5
14	51	1
1	4	1
1	17	1
41	74	4
41	44	1
41	71	1
57	31	3
57	52	1
34	50	3
49	53	3
9	19	1
9	6	2
42	23	1
42	20	1
42	54	1
19	58	2
43	24	2
38	70	3
55	31	5
55	13	1
33	31	2
33	3	2
4	64	5
44	12	2
44	26	2
2	61	2
18	66	1
18	8	2
17	5	1
17	15	1
32	66	4
32	50	1
73	16	3
12	25	1
5	65	1
74	16	1
24	59	1
63	62	5
53	61	2
72	23	2
37	8	2
37	67	2
59	61	2
58	29	1
58	56	1
51	62	1
0	67	5
8	30	2
11	62	1
10	31	1
46	70	3
46	39	3
31	27	1
