35	13	44
13	14	42
14	59	22
59	44	42
35	69	22
35	68	10
14	16	15
59	33	36
69	8	12
69	20	37
8	63	18
68	25	10
69	45	30
45	47	16
25	0	2
25	55	3
47	17	2
45	1	5
13	57	4
20	23	2
16	48	7
45	30	1
68	65	1
1	37	2
30	50	1
68	9	1
33	52	3
59	38	9
33	56	1
37	53	2
25	21	5
65	11	1
17	29	1
20	39	1
11	49	3
55	43	2
56	66	6
55	4	1
55	61	1
35	5	1
8	42	1
53	12	3
12	26	2
45	40	1
5	7	1
45	10	5
59	32	2
4	19	1
5	36	1
53	41	2
0	54	1
25	3	1
50	31	1
55	62	1
68	46	1
45	15	4
25	6	2
42	28	1
54	58	3
44	64	1
16	22	7
42	60	3
40	24	1
38	18	2
3	2	1
33	27	2
10	34	2
4	51	1
56	67	3
