49	3	42
49	31	19
49	13	45
49	76	6
49	43	17
49	64	4
3	0	28
3	26	41
3	18	14
3	23	7
3	8	4
0	50	2
0	74	2
31	25	3
31	10	3
22	11	3
22	72	5
22	41	3
22	69	2
26	79	3
40	47	3
40	30	1
40	24	1
20	35	2
48	62	1
19	60	8
19	36	2
46	71	4
46	59	1
46	12	1
46	55	3
43	5	3
43	27	4
43	71	3
43	54	2
29	73	5
17	51	3
18	78	2
18	24	1
18	65	1
23	4	1
23	57	1
23	15	1
59	73	1
59	63	1
56	61	1
56	4	2
21	62	5
78	38	3
78	2	1
8	33	1
8	75	1
8	66	4
57	6	1
37	58	3
37	45	1
37	70	1
65	51	1
65	68	3
33	1	2
34	72	1
14	45	1
55	52	2
7	68	1
42	45	2
39	51	2
58	28	1
53	1	1
69	36	1
69	75	2
69	77	4
52	9	6
24	67	2
15	35	1
15	16	2
44	10	3
1	45	3
32	4	2
62	11	4
