0	1	1.0
0	50	2.0
1	15	1.0
1	16	1.0
1	26	1.0
1	58	3.0
2	22	1.0
2	43	2.0
3	15	2.0
4	43	2.0
4	57	2.0
5	34	1.0
6	35	1.0
6	68	1.0
7	49	2.0
7	56	1.0
8	16	2.0
8	25	2.0
8	33	1.0
8	38	2.0
8	49	2.0
8	53	2.0
9	45	4.0
10	27	2.0
10	62	1.0
11	46	2.0
12	25	4.0
13	50	1.0
14	51	2.0
14	62	3.0
15	37	2.0
17	50	5.0
18	29	2.0
18	38	2.0
19	32	2.0
19	34	2.0
19	35	1.0
19	61	2.0
20	48	1.0
21	62	1.0
22	62	1.0
22	67	3.0
23	52	2.0
24	41	3.0
25	45	2.0
25	60	1.0
26	41	1.0
26	63	5.0
26	66	5.0
27	33	2.0
27	46	2.0
28	40	3.0
29	44	2.0
30	38	2.0
31	48	2.0
33	47	1.0
33	48	2.0
33	68	1.0
33	69	1.0
34	52	1.0
34	64	1.0
36	58	1.0
38	54	3.0
38	59	2.0
39	48	4.0
40	61	4.0
42	63	1.0
55	65	6.0
61	65	1.0
