160	165	9
160	52	1
83	110	2
83	20	1
11	149	3
11	151	2
91	184	3
176	94	2
176	33	1
176	133	1
176	2	1
176	125	1
176	5	1
116	179	2
116	164	1
122	133	1
122	192	2
122	173	2
122	62	1
122	104	1
193	128	2
193	184	2
193	115	1
152	65	3
152	87	2
152	129	1
192	73	1
192	84	1
165	114	1
177	84	1
177	197	1
177	65	1
177	35	1
86	114	1
86	6	1
86	123	1
86	141	1
86	43	1
86	166	3
69	4	2
69	63	1
69	187	2
69	81	1
69	131	1
69	10	1
32	167	2
45	43	1
45	171	1
154	87	2
154	182	1
154	109	2
53	197	2
53	100	1
53	66	1
53	79	1
53	190	1
53	155	1
130	114	1
130	134	1
130	47	1
130	139	1
49	114	1
49	137	2
49	149	1
49	183	1
161	117	3
161	61	1
1	30	3
1	113	3
63	110	1
98	114	2
98	96	1
76	81	2
76	29	1
76	108	2
76	89	1
36	184	2
113	127	1
113	159	1
41	123	1
41	106	2
25	16	2
156	197	1
156	172	1
0	105	2
0	44	1
0	3	1
106	191	3
103	62	1
103	146	1
173	26	1
173	38	1
174	62	2
174	148	2
174	144	2
146	186	1
92	47	2
92	102	2
92	198	2
191	121	1
191	30	1
191	16	1
44	22	1
70	43	2
70	194	1
157	65	1
18	129	1
18	93	3
18	143	1
58	134	2
58	85	1
58	117	1
142	31	2
142	136	2
185	121	1
185	24	1
185	150	1
185	128	1
107	128	1
107	39	1
107	54	2
189	16	1
124	159	1
124	37	1
119	162	2
119	64	1
182	140	1
182	51	1
74	121	2
74	168	1
74	120	3
136	77	1
136	101	1
6	181	2
151	118	1
59	114	1
73	75	1
195	7	2
195	48	1
195	17	2
27	149	1
94	141	1
80	33	2
80	50	1
80	162	1
64	196	1
33	42	1
23	196	2
97	128	1
97	82	1
97	199	2
15	194	1
15	34	1
104	95	1
12	13	2
197	40	3
158	37	1
101	13	1
137	60	1
194	21	1
114	167	1
114	67	1
114	88	1
149	90	2
93	57	1
127	170	1
198	19	1
153	81	2
153	71	1
28	162	1
28	111	1
54	8	1
56	71	1
56	188	1
55	84	1
138	118	1
72	81	1
169	167	1
75	112	1
47	31	1
47	68	1
24	132	1
34	46	1
13	99	1
133	4	1
126	8	1
178	150	1
145	82	2
105	48	1
105	9	1
50	135	1
199	175	1
186	7	1
48	14	1
43	78	1
147	118	2
8	179	1
163	57	2
180	9	1
