70	194	1
192	73	1
192	18	3
192	84	1
24	82	2
24	44	3
24	39	1
24	132	1
24	185	1
191	159	2
191	30	1
191	121	1
191	16	1
62	122	1
62	174	2
62	187	2
62	103	1
17	143	2
2	176	1
2	197	2
2	117	1
2	167	1
112	177	2
112	75	1
44	0	1
44	38	3
44	6	1
44	155	1
44	22	1
39	107	1
39	100	1
64	171	2
64	119	1
64	196	1
12	13	2
170	53	3
170	127	1
170	148	2
54	107	2
54	8	1
186	168	3
186	7	1
186	146	1
34	5	2
34	106	2
34	19	2
34	46	1
34	15	1
194	20	1
194	21	1
194	133	1
0	105	2
0	3	1
122	133	1
122	104	1
72	167	2
72	131	1
72	81	1
73	75	1
127	113	1
127	149	1
127	61	2
63	20	1
63	157	3
63	110	1
63	69	1
99	160	2
99	13	1
99	162	1
176	133	1
176	5	1
176	33	1
176	125	1
18	93	3
18	129	1
18	143	1
47	13	2
47	68	1
47	40	3
47	130	1
47	31	1
47	92	2
107	128	1
197	177	1
197	156	1
38	173	1
50	120	3
50	135	1
50	80	1
101	13	1
101	136	1
74	121	2
74	188	2
74	168	1
49	149	1
49	97	2
49	183	1
49	114	1
137	100	2
137	60	1
188	182	3
188	56	1
139	130	1
80	162	1
105	9	1
105	48	1
118	185	2
118	138	1
118	151	1
118	147	2
20	83	1
153	81	2
153	71	1
91	184	3
150	104	1
150	178	1
37	183	1
37	158	1
37	124	1
35	177	1
35	52	2
35	89	1
55	84	1
55	78	2
182	142	2
182	154	1
182	140	1
182	51	1
25	16	2
189	16	1
132	115	1
97	82	1
97	199	2
10	168	1
9	180	1
67	114	1
67	42	1
145	82	2
169	60	1
106	41	2
56	36	2
174	144	2
78	43	1
41	123	1
111	196	2
111	28	1
95	104	1
157	65	1
141	162	1
141	86	1
141	94	1
45	43	1
45	171	1
172	156	1
59	114	1
128	27	1
128	14	1
93	57	1
166	86	3
164	16	1
164	116	1
4	42	1
30	1	3
114	98	2
114	165	1
114	88	1
90	149	2
90	184	2
117	58	1
136	77	1
113	159	1
196	23	2
199	175	1
129	152	1
126	8	1
8	179	1
109	154	2
79	178	2
79	53	1
6	181	2
66	53	1
52	160	1
87	154	2
130	134	1
130	32	2
19	198	1
175	102	2
195	48	1
98	96	1
26	173	1
53	190	1
193	115	1
85	58	1
108	96	2
151	11	2
61	161	1
57	163	2
178	29	1
29	76	1
