213	64	68
213	178	17
213	70	15
213	242	20
213	141	7
213	150	1
213	22	4
213	200	5
213	184	2
13	92	1
141	224	1
83	102	1
83	152	1
83	0	1
83	175	2
57	30	2
57	224	1
108	161	2
52	143	1
52	183	1
109	205	1
109	214	1
78	144	1
78	16	1
78	114	2
16	46	1
16	239	1
179	204	1
92	245	1
92	48	1
98	154	2
145	188	1
145	51	1
22	107	1
22	169	2
119	87	1
119	207	1
174	88	1
174	183	2
200	55	1
190	86	3
130	157	2
130	207	2
96	122	2
96	138	2
212	181	1
180	151	2
115	33	1
115	230	1
115	85	1
195	101	1
195	1	2
195	5	1
39	148	1
39	133	1
39	249	1
159	202	3
47	4	1
47	199	1
101	31	1
101	66	1
238	237	1
238	114	1
238	45	1
238	113	1
5	116	1
5	44	1
84	9	1
84	206	2
48	231	1
48	35	1
91	40	1
91	248	1
91	56	1
193	32	1
193	12	2
127	61	1
29	118	2
33	215	1
33	194	2
20	100	1
20	188	1
20	117	2
20	111	1
36	209	1
36	221	1
0	122	2
219	181	1
173	46	1
173	4	2
165	139	1
165	123	1
105	41	1
105	75	2
105	21	1
218	51	1
95	121	1
95	41	1
95	244	1
117	229	1
117	34	1
117	125	1
202	81	2
222	32	1
155	99	1
184	67	1
176	241	1
176	156	1
38	3	1
38	111	1
227	168	1
227	233	2
227	58	2
235	142	2
235	196	1
154	97	1
217	15	1
85	181	1
146	15	1
46	149	1
7	8	1
26	182	1
26	205	2
14	241	2
62	45	1
160	8	2
68	15	1
68	103	1
68	246	1
68	114	1
239	63	1
80	215	2
211	111	2
18	240	1
18	209	1
126	163	2
209	162	1
42	56	1
69	76	1
69	249	1
69	60	1
192	65	1
192	55	1
230	163	1
210	137	2
210	124	1
210	1	1
67	134	2
90	11	1
90	79	1
77	185	2
169	236	2
112	183	1
110	181	1
140	148	1
76	245	2
51	171	1
79	106	1
79	170	3
72	65	1
72	243	1
72	40	1
113	233	1
243	161	1
93	183	1
25	223	1
25	32	1
100	104	1
24	125	2
28	223	1
27	133	1
205	19	2
205	196	1
205	54	1
63	129	1
63	86	1
63	118	1
63	186	2
131	198	1
216	147	3
59	53	1
99	197	1
99	135	1
177	17	1
82	167	1
82	6	1
228	147	1
228	139	1
118	167	1
49	208	2
111	166	2
97	8	1
97	245	1
136	30	1
142	185	2
142	50	1
183	75	1
183	151	1
223	158	1
10	128	1
246	81	1
35	208	1
45	123	1
45	55	1
170	89	1
215	247	1
198	124	1
226	53	1
214	158	1
89	153	1
89	147	1
120	65	2
54	56	1
54	163	1
17	208	1
17	61	1
128	3	1
73	66	1
123	94	1
43	21	1
9	197	1
9	225	1
87	37	1
204	191	1
204	196	1
171	132	1
88	187	2
201	31	1
164	60	1
164	221	1
124	191	1
233	74	1
125	103	1
2	6	3
231	71	2
245	74	1
196	53	1
196	23	2
196	175	1
21	206	2
53	172	1
234	75	2
220	37	1
162	156	1
189	203	2
232	75	1
232	224	1
237	37	1
221	203	2
