17	167	53
17	101	63
17	124	8
17	61	1
17	208	1
17	193	1
17	42	1
17	205	1
17	177	1
17	25	1
167	82	1
167	118	1
182	26	1
182	185	3
182	173	1
182	249	1
212	181	1
71	247	1
101	130	2
101	195	1
85	130	2
85	181	1
124	198	1
124	19	2
124	191	1
206	118	2
146	233	2
146	15	1
123	150	1
123	165	1
123	94	1
61	127	1
61	29	2
53	59	1
53	226	1
53	239	1
53	172	1
53	196	1
194	33	2
246	81	1
139	228	1
139	165	1
105	21	1
45	62	1
45	10	1
45	174	1
229	181	1
79	90	1
79	106	1
57	73	1
57	86	2
57	14	2
57	224	1
159	144	2
184	235	2
184	67	1
33	3	2
33	115	1
191	204	1
191	235	1
208	142	1
208	35	1
208	157	1
94	178	1
178	188	1
202	190	2
202	228	2
81	192	1
200	55	1
66	73	1
3	38	1
3	128	1
43	210	1
43	21	1
69	76	1
69	249	1
21	18	1
192	2	2
192	65	1
192	55	1
170	89	1
170	10	1
169	34	2
169	120	2
169	236	2
9	197	1
9	225	1
9	84	1
242	228	2
59	35	1
59	210	1
231	48	1
145	188	1
145	62	3
108	207	2
92	13	1
92	241	1
92	48	1
15	68	1
15	217	1
141	232	2
112	197	1
112	186	2
37	180	1
37	220	1
0	132	3
0	83	1
185	77	2
185	60	1
233	39	1
233	113	1
233	243	1
75	234	2
75	232	1
75	183	1
80	215	2
80	78	2
174	60	2
174	88	1
35	227	1
35	48	1
35	225	1
143	7	1
143	52	1
74	245	1
150	213	1
237	238	1
23	49	2
203	221	2
181	219	1
196	175	1
111	20	1
111	38	1
111	211	2
111	68	1
179	204	1
179	158	1
55	163	1
55	162	1
55	224	1
89	153	1
89	147	1
183	52	1
183	151	1
183	215	1
102	177	1
119	87	1
119	207	1
110	221	1
218	121	3
4	47	1
241	98	1
241	199	1
73	49	1
248	91	1
223	25	1
160	131	2
20	100	1
158	214	1
90	135	1
90	175	1
90	11	1
151	24	1
151	107	1
46	173	1
46	149	1
95	204	1
95	41	1
95	244	1
113	142	2
113	238	1
153	129	1
153	28	1
209	135	1
215	247	1
134	138	2
138	96	2
109	205	1
126	163	2
64	201	1
64	132	2
70	56	2
121	249	1
88	187	2
88	166	2
22	207	1
22	107	1
30	219	1
5	44	1
5	116	1
18	240	1
40	91	1
40	162	1
228	93	1
6	82	1
232	58	2
244	44	2
8	97	1
8	166	2
68	103	1
68	155	1
162	156	1
28	12	2
99	155	1
227	168	1
140	148	1
115	230	1
245	156	1
180	132	1
180	91	2
42	56	1
60	164	1
51	171	1
243	72	1
243	161	1
125	117	1
125	216	2
132	171	1
34	117	1
34	224	1
239	63	1
36	221	1
107	210	2
137	204	3
39	96	2
104	100	1
148	201	1
221	164	1
210	1	1
199	47	1
96	122	2
152	83	1
186	136	2
97	235	1
97	154	1
54	205	1
54	32	1
201	31	1
171	133	1
142	50	1
91	198	1
133	27	1
198	131	1
205	189	2
222	32	1
238	114	1
78	144	1
78	16	1
189	176	1
