33	77	7
33	19	44
33	8	1
33	1	2
77	7	34
77	29	4
19	15	7
19	60	8
19	36	2
7	58	10
7	2	3
7	68	1
15	18	10
15	35	1
15	23	1
15	16	2
58	37	3
58	28	1
22	69	2
22	72	5
22	41	3
22	30	1
22	71	3
22	11	3
52	35	5
52	55	2
52	9	6
17	28	3
17	54	2
37	45	1
37	70	1
2	78	1
2	21	5
4	23	1
4	32	2
4	56	2
13	35	1
8	66	4
8	75	1
18	24	1
18	65	1
5	43	3
78	38	3
78	44	3
79	26	3
43	54	2
43	27	4
64	36	2
64	49	4
35	20	2
14	45	1
26	28	3
56	61	1
0	51	2
0	50	2
0	74	2
1	48	2
1	53	1
76	10	4
24	67	2
24	40	1
42	45	2
72	34	1
44	10	3
48	62	1
30	25	3
73	29	5
73	59	1
46	59	1
46	12	1
25	31	3
23	57	1
59	63	1
6	57	1
36	69	1
65	51	1
3	68	3
51	39	2
40	47	3
