11	54	75
11	45	34
54	1	28
11	87	6
45	5	15
54	76	45
45	31	3
54	24	6
87	68	16
54	38	4
87	99	4
54	51	3
38	49	21
1	71	23
24	94	10
45	8	20
45	43	24
24	6	8
1	46	16
87	55	5
11	2	29
54	0	3
0	16	2
87	33	4
54	52	12
24	98	14
54	74	18
76	88	12
24	79	6
74	32	16
38	96	6
2	44	14
24	82	2
87	56	2
1	69	10
0	10	1
51	7	13
74	25	1
2	77	22
2	30	15
74	63	7
45	62	2
52	65	1
76	53	6
0	12	2
24	20	1
11	26	3
0	73	8
52	22	7
26	91	5
2	39	10
11	60	10
52	80	3
0	4	2
45	86	11
52	58	2
1	84	3
38	70	7
24	64	1
11	50	2
54	42	10
45	27	3
45	72	5
60	85	1
45	90	4
38	59	4
42	61	13
51	17	2
60	75	20
1	28	4
74	9	6
45	47	1
45	95	7
60	14	7
74	89	8
24	40	2
87	15	8
54	3	6
45	18	1
87	37	1
24	29	1
26	92	14
38	81	4
1	48	3
51	78	35
52	13	5
42	66	3
11	83	29
54	35	4
74	34	1
35	23	4
74	19	6
76	97	9
45	93	5
38	57	3
3	36	9
11	21	4
0	41	6
50	67	10
