37	59	92
37	50	75
37	6	3
37	66	1
59	18	9
59	41	1
50	24	3
30	11	4
30	57	1
30	4	2
30	5	4
42	58	3
24	65	5
39	13	2
39	29	3
14	66	2
14	27	6
7	31	1
18	19	4
18	43	1
18	52	2
13	43	1
13	58	3
13	28	2
17	63	7
17	16	3
19	31	2
19	3	1
19	0	3
31	53	4
56	26	3
45	1	1
48	52	6
48	49	5
48	21	7
48	35	1
48	15	2
48	67	1
47	44	2
53	51	2
20	60	3
49	61	1
33	60	3
36	40	2
36	2	2
1	41	2
1	10	2
21	34	4
65	9	3
65	63	2
61	8	1
43	23	1
43	32	1
6	60	3
6	40	2
51	38	3
3	44	2
3	68	1
3	69	2
9	25	3
66	26	3
55	67	1
34	22	1
11	40	2
57	64	5
46	28	2
4	54	1
29	62	3
23	12	2
