0	2	2.0
0	44	2.0
0	49	1.0
1	40	1.0
2	28	1.0
3	8	2.0
3	23	1.0
4	34	2.0
5	15	1.0
5	21	2.0
6	60	2.0
7	57	1.0
7	62	4.0
8	22	2.0
8	45	3.0
8	56	1.0
9	60	3.0
10	22	3.0
10	53	3.0
11	50	3.0
12	23	2.0
13	16	2.0
14	33	2.0
16	27	3.0
16	55	1.0
17	30	4.0
18	21	2.0
18	27	1.0
18	49	3.0
19	22	4.0
20	48	5.0
21	43	2.0
24	44	5.0
24	51	3.0
25	63	5.0
26	38	5.0
26	52	3.0
27	46	2.0
28	52	2.0
28	60	2.0
29	51	6.0
30	44	4.0
31	34	3.0
31	35	2.0
31	49	2.0
31	57	3.0
32	44	1.0
32	58	1.0
33	39	3.0
33	48	4.0
34	50	5.0
36	56	2.0
37	54	4.0
39	52	4.0
40	58	1.0
40	64	4.0
41	57	2.0
42	59	5.0
43	61	2.0
44	59	3.0
45	47	1.0
45	60	2.0
45	63	1.0
54	63	3.0
