0	10	2.0
0	63	2.0
1	4	3.0
1	21	2.0
1	59	2.0
2	64	2.0
3	32	2.0
4	46	1.0
5	58	3.0
6	13	4.0
7	20	2.0
7	44	2.0
7	55	3.0
8	11	2.0
8	15	2.0
8	40	1.0
9	57	6.0
10	56	1.0
10	58	2.0
11	29	2.0
12	26	2.0
12	31	2.0
13	18	1.0
13	24	4.0
13	51	2.0
14	62	3.0
15	16	3.0
15	48	5.0
17	46	4.0
19	42	1.0
20	34	1.0
21	42	1.0
22	25	1.0
22	33	3.0
22	44	3.0
22	45	1.0
22	53	3.0
22	56	1.0
23	36	4.0
25	27	2.0
27	39	2.0
27	50	3.0
28	50	2.0
30	33	1.0
30	57	2.0
31	52	2.0
31	62	3.0
32	43	2.0
32	60	2.0
33	40	2.0
34	43	1.0
35	48	2.0
36	39	2.0
37	61	2.0
38	53	3.0
38	62	2.0
40	51	1.0
41	52	1.0
44	47	2.0
44	59	1.0
49	64	1.0
50	54	2.0
53	64	3.0
58	61	3.0
