0	54	1.0
1	37	2.0
2	3	1.0
2	22	2.0
3	19	1.0
3	21	2.0
3	25	1.0
4	19	1.0
4	51	1.0
4	55	1.0
5	7	1.0
5	35	1.0
5	36	1.0
6	25	2.0
8	42	1.0
9	68	1.0
10	34	2.0
10	43	5.0
11	36	3.0
11	49	3.0
11	65	1.0
12	26	2.0
12	53	3.0
13	57	4.0
13	61	2.0
14	55	5.0
15	45	4.0
16	56	5.0
17	29	1.0
17	47	2.0
18	38	2.0
19	40	3.0
19	63	5.0
20	23	2.0
20	39	1.0
20	51	2.0
23	64	2.0
24	40	1.0
24	69	3.0
26	28	1.0
27	33	2.0
28	42	1.0
29	48	2.0
29	61	1.0
30	45	1.0
30	59	2.0
31	50	1.0
32	56	2.0
32	59	2.0
33	52	3.0
33	56	1.0
37	53	2.0
38	40	2.0
40	45	1.0
41	53	2.0
42	60	3.0
43	55	2.0
44	64	1.0
45	65	1.0
46	68	1.0
50	65	1.0
53	69	3.0
54	58	3.0
54	61	1.0
55	61	1.0
55	62	1.0
56	67	3.0
62	66	3.0
65	68	1.0
