39	22	28
39	2	20
22	53	14
53	72	41
22	58	8
53	9	9
58	4	15
2	68	10
39	10	17
53	25	26
9	49	13
10	63	17
68	14	3
10	60	3
63	24	1
63	12	3
63	29	1
4	62	1
10	20	5
9	31	5
53	17	4
25	61	1
53	1	7
72	59	4
63	32	1
32	43	2
58	73	1
62	37	6
53	33	1
73	57	4
12	28	6
59	16	1
16	26	2
61	50	9
63	35	2
4	71	3
17	45	6
68	54	1
1	41	7
62	23	1
53	0	1
2	8	4
39	67	8
12	18	1
25	65	3
1	66	5
39	38	1
57	46	7
22	74	1
57	5	1
53	40	6
72	27	1
60	42	2
53	6	1
26	51	3
18	47	3
71	69	3
29	7	1
50	21	3
7	11	3
58	3	3
35	19	3
2	56	3
29	36	5
58	13	1
24	15	2
68	64	1
2	48	1
42	30	1
7	34	1
62	70	1
16	55	4
60	52	3
26	44	3
