16	18	1
27	14	2
27	33	3
27	18	2
27	26	1
61	24	5
60	25	2
60	51	5
60	43	2
38	84	5
71	79	2
71	28	2
71	2	1
71	29	2
64	5	1
64	44	2
42	14	2
42	75	2
42	24	2
80	18	5
80	81	1
79	46	4
79	14	3
79	78	1
4	32	1
49	52	3
33	19	4
33	45	2
53	15	3
53	9	1
35	7	2
35	22	3
40	5	2
31	47	1
7	54	2
7	84	3
7	0	1
63	2	1
25	73	1
25	32	1
74	12	2
74	46	6
74	73	1
5	45	3
5	15	1
20	47	3
66	78	4
66	37	1
50	73	2
8	70	4
8	62	1
10	30	1
14	30	3
68	73	2
68	70	2
68	65	3
68	76	1
68	69	3
39	56	4
59	29	2
59	72	1
59	54	4
77	58	1
82	0	3
11	57	3
11	36	3
11	6	1
47	57	2
21	58	3
13	70	2
70	23	1
70	1	2
70	52	1
70	34	1
28	57	1
83	57	2
9	3	3
58	67	1
1	55	2
48	52	1
67	26	3
18	41	3
6	17	2
56	30	2
