69	68	3
69	71	4
69	73	1
19	44	1
19	30	3
33	20	2
33	42	2
65	40	1
65	21	1
26	15	6
26	44	6
26	2	1
26	11	1
0	44	1
0	54	4
0	47	1
0	62	3
54	55	1
54	4	2
29	41	2
29	20	3
38	23	5
38	27	6
38	63	5
38	35	2
12	46	3
12	22	4
13	59	1
13	41	1
64	59	1
48	45	1
48	8	3
48	46	1
39	32	1
39	1	1
14	18	5
53	30	2
31	44	1
31	52	2
3	5	1
3	57	2
68	47	2
68	6	2
9	63	4
43	55	1
43	56	3
63	7	1
58	62	2
49	51	1
44	59	8
18	74	3
18	66	3
59	45	1
59	70	2
59	34	2
1	10	1
72	36	1
61	46	1
25	40	3
56	24	1
45	50	2
5	50	1
40	34	3
23	70	2
23	37	3
23	32	3
36	2	2
67	37	3
73	60	1
50	51	2
28	74	2
2	16	1
6	17	3
51	74	1
