222	193	100
222	199	25
222	33	1
222	98	1
222	206	2
193	23	73
193	197	1
193	95	11
193	156	1
193	50	1
193	78	1
193	27	2
23	7	2
197	16	1
197	90	1
197	130	1
199	91	1
84	132	1
181	237	2
55	202	1
36	16	1
36	135	2
36	216	1
95	164	1
95	205	1
73	234	1
73	218	1
73	105	1
73	154	1
210	110	2
59	112	1
59	10	1
59	50	1
218	42	1
154	249	1
133	87	3
133	43	3
67	54	2
201	165	1
57	176	1
57	142	2
75	168	1
10	121	1
10	175	1
163	147	1
163	108	2
83	148	1
233	194	1
105	165	1
105	98	1
105	70	1
40	180	1
246	231	1
232	166	1
232	160	1
122	129	1
122	123	1
182	100	2
182	88	1
182	244	1
182	207	1
182	164	1
185	237	1
185	205	1
108	164	1
108	79	1
138	243	1
138	60	1
138	47	1
130	149	1
130	191	1
127	149	1
129	60	1
129	16	1
158	219	2
190	196	2
100	62	1
100	131	1
139	65	3
88	145	1
203	144	1
203	14	2
203	117	2
203	194	1
111	85	1
111	64	1
111	160	1
111	191	1
183	119	1
155	91	1
82	176	1
47	220	1
213	168	1
156	148	1
156	20	1
156	63	1
156	126	1
156	93	1
86	172	1
148	157	1
167	11	1
167	97	2
141	142	1
74	54	1
151	34	3
61	12	1
61	178	1
61	106	1
115	121	1
136	20	1
136	214	1
248	78	1
22	114	1
22	96	1
198	147	1
208	99	1
208	187	1
208	209	1
208	215	1
94	226	1
94	70	1
173	58	1
173	21	2
119	15	2
119	50	2
30	231	1
30	189	1
72	247	1
72	162	1
118	69	2
66	126	1
134	170	1
149	219	1
149	38	1
149	186	2
93	132	1
93	81	1
223	195	2
135	80	1
152	147	1
152	192	1
152	52	2
21	117	1
90	31	1
39	200	1
39	230	2
39	45	1
39	77	1
11	116	1
11	102	1
177	13	2
159	15	2
76	221	1
76	164	2
106	44	1
106	164	1
221	18	1
157	150	1
157	124	1
245	132	1
168	31	1
202	103	1
202	2	1
188	9	1
188	112	1
188	140	1
211	219	1
43	35	2
28	26	1
137	239	1
53	143	2
102	212	1
89	184	2
89	104	1
25	64	1
227	120	1
91	117	1
200	179	1
32	16	1
184	241	1
184	174	1
110	242	1
110	6	1
172	68	2
49	85	2
49	225	1
46	179	1
5	120	1
146	38	1
78	101	2
212	51	1
212	63	1
212	228	1
19	3	1
19	247	1
48	20	1
216	240	2
24	224	1
153	236	1
125	229	1
125	117	1
98	6	1
70	179	1
70	180	1
29	8	1
29	236	1
29	114	2
175	143	1
175	224	1
56	160	1
68	231	1
132	34	1
132	17	1
51	169	3
6	231	1
64	235	1
229	238	1
41	101	2
206	241	1
217	235	1
27	35	2
92	241	1
242	103	1
228	0	1
37	35	1
37	247	1
69	170	1
69	26	1
63	109	1
63	65	1
4	235	1
113	160	1
120	165	2
215	114	1
14	196	1
0	239	1
0	195	2
20	142	1
112	204	1
114	26	1
114	126	1
171	107	1
247	71	1
109	54	1
71	1	1
165	107	1
128	235	1
17	161	1
34	13	1
