56	53	1
56	50	4
14	54	1
14	6	1
80	13	1
45	75	1
45	61	2
45	24	1
10	62	5
40	44	1
37	7	1
67	9	1
67	66	2
32	58	3
66	13	3
64	21	2
55	58	1
65	12	3
11	53	2
1	24	1
5	8	1
34	26	2
42	63	1
42	31	1
36	71	4
63	82	2
63	70	1
63	74	1
63	8	1
26	73	2
26	41	1
26	49	6
26	2	1
18	38	1
22	72	2
22	21	4
22	57	1
17	27	1
17	83	3
84	82	1
84	20	3
84	33	1
46	33	1
46	28	5
46	52	2
48	6	1
23	78	2
70	60	1
70	19	3
61	35	2
61	72	3
78	4	2
59	72	3
15	54	1
15	25	2
53	77	2
53	30	2
53	27	3
77	75	1
16	25	2
62	75	1
62	54	1
62	58	2
72	0	4
72	12	1
9	60	2
9	75	1
9	81	3
9	51	1
82	73	1
43	52	3
41	38	3
29	68	2
79	44	2
60	47	3
71	30	2
76	30	1
76	44	2
4	54	1
39	44	1
68	7	3
8	7	2
73	69	1
3	6	1
